P1	sseqid_PDB	sseqid_chain	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	rank	P2
ENSP00000489607.1	5n91	A	100	111	0	0	1	111	3	113	7e-76	246	19	ENSP00000384720.2,ENSP00000437904.2,ENSP00000376652.3,ENSP00000450723.1,ENSP00000481825.1,ENSP00000452156.1,ENSP00000451226.1,ENSP00000452327.1,ENSP00000450979.1,ENSP00000451821.1,ENSP00000451761.1
ENSP00000489607.1	5n91	B	100	111	0	0	1	111	3	113	7e-76	246	18	ENSP00000384720.2,ENSP00000437904.2,ENSP00000376652.3,ENSP00000450723.1,ENSP00000481825.1,ENSP00000452156.1,ENSP00000451226.1,ENSP00000452327.1,ENSP00000450979.1,ENSP00000451821.1,ENSP00000451761.1
ENSP00000489607.1	5n9c	A	100	111	0	0	1	111	3	113	7e-76	246	17	ENSP00000384720.2,ENSP00000437904.2,ENSP00000376652.3,ENSP00000450723.1,ENSP00000481825.1,ENSP00000452156.1,ENSP00000451226.1,ENSP00000452327.1,ENSP00000450979.1,ENSP00000451821.1,ENSP00000451761.1
ENSP00000489607.1	5n9c	B	100	111	0	0	1	111	3	113	7e-76	246	16	ENSP00000384720.2,ENSP00000437904.2,ENSP00000376652.3,ENSP00000450723.1,ENSP00000481825.1,ENSP00000452156.1,ENSP00000451226.1,ENSP00000452327.1,ENSP00000450979.1,ENSP00000451821.1,ENSP00000451761.1
ENSP00000489607.1	5n9p	A	100	111	0	0	1	111	3	113	7e-76	246	14	ENSP00000384720.2,ENSP00000437904.2,ENSP00000376652.3,ENSP00000450723.1,ENSP00000481825.1,ENSP00000452156.1,ENSP00000451226.1,ENSP00000452327.1,ENSP00000450979.1,ENSP00000451821.1,ENSP00000451761.1
ENSP00000489607.1	5n9p	B	100	111	0	0	1	111	3	113	7e-76	246	15	ENSP00000384720.2,ENSP00000437904.2,ENSP00000376652.3,ENSP00000450723.1,ENSP00000481825.1,ENSP00000452156.1,ENSP00000451226.1,ENSP00000452327.1,ENSP00000450979.1,ENSP00000451821.1,ENSP00000451761.1
ENSP00000489607.1	5naj	A	100	111	0	0	1	111	3	113	7e-76	246	13	ENSP00000384720.2,ENSP00000437904.2,ENSP00000376652.3,ENSP00000450723.1,ENSP00000481825.1,ENSP00000452156.1,ENSP00000451226.1,ENSP00000452327.1,ENSP00000450979.1,ENSP00000451821.1,ENSP00000451761.1
ENSP00000489607.1	5naj	B	100	111	0	0	1	111	3	113	7e-76	246	12	ENSP00000384720.2,ENSP00000437904.2,ENSP00000376652.3,ENSP00000450723.1,ENSP00000481825.1,ENSP00000452156.1,ENSP00000451226.1,ENSP00000452327.1,ENSP00000450979.1,ENSP00000451821.1,ENSP00000451761.1
ENSP00000489607.1	5naj	C	100	111	0	0	1	111	3	113	7e-76	246	11	ENSP00000384720.2,ENSP00000437904.2,ENSP00000376652.3,ENSP00000450723.1,ENSP00000481825.1,ENSP00000452156.1,ENSP00000451226.1,ENSP00000452327.1,ENSP00000450979.1,ENSP00000451821.1,ENSP00000451761.1
ENSP00000489607.1	5naj	D	100	111	0	0	1	111	3	113	7e-76	246	10	ENSP00000384720.2,ENSP00000437904.2,ENSP00000376652.3,ENSP00000450723.1,ENSP00000481825.1,ENSP00000452156.1,ENSP00000451226.1,ENSP00000452327.1,ENSP00000450979.1,ENSP00000451821.1,ENSP00000451761.1
ENSP00000489607.1	5nbf	A	100	111	0	0	1	111	3	113	7e-76	246	9	ENSP00000384720.2,ENSP00000437904.2,ENSP00000376652.3,ENSP00000450723.1,ENSP00000481825.1,ENSP00000452156.1,ENSP00000451226.1,ENSP00000452327.1,ENSP00000450979.1,ENSP00000451821.1,ENSP00000451761.1
ENSP00000489607.1	5ncf	A	100	111	0	0	1	111	3	113	7e-76	246	8	ENSP00000384720.2,ENSP00000437904.2,ENSP00000376652.3,ENSP00000450723.1,ENSP00000481825.1,ENSP00000452156.1,ENSP00000451226.1,ENSP00000452327.1,ENSP00000450979.1,ENSP00000451821.1,ENSP00000451761.1
ENSP00000489607.1	5ncf	B	100	111	0	0	1	111	3	113	7e-76	246	7	ENSP00000384720.2,ENSP00000437904.2,ENSP00000376652.3,ENSP00000450723.1,ENSP00000481825.1,ENSP00000452156.1,ENSP00000451226.1,ENSP00000452327.1,ENSP00000450979.1,ENSP00000451821.1,ENSP00000451761.1
ENSP00000496569.1	5nqc	A	100	334	0	0	2	335	1	334	0	698	53	ENSP00000262506.3,ENSP00000456606.2,ENSP00000457911.1,ENSP00000454874.1
ENSP00000409717.1	5nxc	L	100	308	0	0	360	667	3	310	0	644	1	ENSP00000384602.1,ENSP00000332687.4,ENSP00000388422.1,ENSP00000330470.4,ENSP00000339916.4
ENSP00000339916.4	5nxd	A	100	262	0	0	309	570	3	264	0	549	2	ENSP00000409717.1,ENSP00000336740.2,ENSP00000414606.1,ENSP00000444452.1
ENSP00000339916.4	5nxd	B	100	262	0	0	309	570	3	264	0	549	1	ENSP00000409717.1,ENSP00000336740.2,ENSP00000414606.1,ENSP00000444452.1
ENSP00000340989.4	5oeg	A	100	231	0	0	1	231	5	235	1e-169	474	34	ENSP00000379287.2,ENSP00000379286.3,ENSP00000309503.3,ENSP00000428860.1,ENSP00000430072.1,ENSP00000429623.1,ENSP00000428775.1,ENSP00000379283.2,ENSP00000379278.2,ENSP00000379281.3,ENSP00000395114.2,ENSP00000430058.1,ENSP00000429041.1,ENSP00000416551.1,ENSP00000394880.1,ENSP00000428381.1,ENSP00000430219.1,ENSP00000379288.2,ENSP00000398599.1
ENSP00000340989.4	5oeh	A	100	231	0	0	1	231	6	236	9e-170	474	8	ENSP00000379287.2,ENSP00000379286.3,ENSP00000309503.3,ENSP00000428860.1,ENSP00000430072.1,ENSP00000429623.1,ENSP00000428775.1,ENSP00000379283.2,ENSP00000379278.2,ENSP00000379281.3,ENSP00000395114.2,ENSP00000430058.1,ENSP00000429041.1,ENSP00000416551.1,ENSP00000394880.1,ENSP00000428381.1,ENSP00000430219.1,ENSP00000379288.2,ENSP00000398599.1
ENSP00000343023.4	5pwc	A	100	180	0	0	700	879	1	180	1e-127	387	232	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwc	B	100	180	0	0	700	879	1	180	1e-127	387	231	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwd	A	100	180	0	0	700	879	1	180	1e-127	387	230	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwd	B	100	180	0	0	700	879	1	180	1e-127	387	229	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwe	A	100	180	0	0	700	879	1	180	1e-127	387	228	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwe	B	100	180	0	0	700	879	1	180	1e-127	387	227	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwf	A	100	180	0	0	700	879	1	180	1e-127	387	226	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwf	B	100	180	0	0	700	879	1	180	1e-127	387	225	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwg	A	100	180	0	0	700	879	1	180	1e-127	387	224	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwg	B	100	180	0	0	700	879	1	180	1e-127	387	223	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwh	A	100	180	0	0	700	879	1	180	1e-127	387	222	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwh	B	100	180	0	0	700	879	1	180	1e-127	387	221	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwi	A	100	180	0	0	700	879	1	180	1e-127	387	220	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwi	B	100	180	0	0	700	879	1	180	1e-127	387	219	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwj	A	100	180	0	0	700	879	1	180	1e-127	387	218	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwj	B	100	180	0	0	700	879	1	180	1e-127	387	217	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwk	A	100	180	0	0	700	879	1	180	1e-127	387	216	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwk	B	100	180	0	0	700	879	1	180	1e-127	387	215	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwl	A	100	180	0	0	700	879	1	180	1e-127	387	214	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwl	B	100	180	0	0	700	879	1	180	1e-127	387	213	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwm	A	100	180	0	0	700	879	1	180	1e-127	387	212	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwm	B	100	180	0	0	700	879	1	180	1e-127	387	211	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwn	A	100	180	0	0	700	879	1	180	1e-127	387	210	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwn	B	100	180	0	0	700	879	1	180	1e-127	387	209	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwo	A	100	180	0	0	700	879	1	180	1e-127	387	208	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwo	B	100	180	0	0	700	879	1	180	1e-127	387	207	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwp	A	100	180	0	0	700	879	1	180	1e-127	387	206	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwp	B	100	180	0	0	700	879	1	180	1e-127	387	205	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwq	A	100	180	0	0	700	879	1	180	1e-127	387	204	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwq	B	100	180	0	0	700	879	1	180	1e-127	387	203	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwr	A	100	180	0	0	700	879	1	180	1e-127	387	202	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwr	B	100	180	0	0	700	879	1	180	1e-127	387	201	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pws	A	100	180	0	0	700	879	1	180	1e-127	387	200	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pws	B	100	180	0	0	700	879	1	180	1e-127	387	199	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwt	A	100	180	0	0	700	879	1	180	1e-127	387	198	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwt	B	100	180	0	0	700	879	1	180	1e-127	387	197	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwu	A	100	180	0	0	700	879	1	180	1e-127	387	196	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwu	B	100	180	0	0	700	879	1	180	1e-127	387	195	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwv	A	100	180	0	0	700	879	1	180	1e-127	387	194	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwv	B	100	180	0	0	700	879	1	180	1e-127	387	193	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pww	A	100	180	0	0	700	879	1	180	1e-127	387	192	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pww	B	100	180	0	0	700	879	1	180	1e-127	387	191	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwx	A	100	180	0	0	700	879	1	180	1e-127	387	190	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwx	B	100	180	0	0	700	879	1	180	1e-127	387	189	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwy	A	100	180	0	0	700	879	1	180	1e-127	387	188	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwy	B	100	180	0	0	700	879	1	180	1e-127	387	187	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwz	A	100	180	0	0	700	879	1	180	1e-127	387	186	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pwz	B	100	180	0	0	700	879	1	180	1e-127	387	185	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px0	A	100	180	0	0	700	879	1	180	1e-127	387	184	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px0	B	100	180	0	0	700	879	1	180	1e-127	387	183	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px1	A	100	180	0	0	700	879	1	180	1e-127	387	182	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px1	B	100	180	0	0	700	879	1	180	1e-127	387	181	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px2	A	100	180	0	0	700	879	1	180	1e-127	387	180	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px2	B	100	180	0	0	700	879	1	180	1e-127	387	179	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px3	A	100	180	0	0	700	879	1	180	1e-127	387	178	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px3	B	100	180	0	0	700	879	1	180	1e-127	387	177	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px4	A	100	180	0	0	700	879	1	180	1e-127	387	176	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px4	B	100	180	0	0	700	879	1	180	1e-127	387	175	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px5	A	100	180	0	0	700	879	1	180	1e-127	387	174	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px5	B	100	180	0	0	700	879	1	180	1e-127	387	173	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px6	A	100	180	0	0	700	879	1	180	1e-127	387	172	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px6	B	100	180	0	0	700	879	1	180	1e-127	387	171	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px7	A	100	180	0	0	700	879	1	180	1e-127	387	170	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px7	B	100	180	0	0	700	879	1	180	1e-127	387	169	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px8	A	100	180	0	0	700	879	1	180	1e-127	387	168	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px8	B	100	180	0	0	700	879	1	180	1e-127	387	167	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px9	A	100	180	0	0	700	879	1	180	1e-127	387	166	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5px9	B	100	180	0	0	700	879	1	180	1e-127	387	165	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxa	A	100	180	0	0	700	879	1	180	1e-127	387	164	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxa	B	100	180	0	0	700	879	1	180	1e-127	387	163	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxb	A	100	180	0	0	700	879	1	180	1e-127	387	162	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxb	B	100	180	0	0	700	879	1	180	1e-127	387	161	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxc	A	100	180	0	0	700	879	1	180	1e-127	387	160	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxc	B	100	180	0	0	700	879	1	180	1e-127	387	159	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxd	A	100	180	0	0	700	879	1	180	1e-127	387	158	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxd	B	100	180	0	0	700	879	1	180	1e-127	387	157	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxe	A	100	180	0	0	700	879	1	180	1e-127	387	156	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxe	B	100	180	0	0	700	879	1	180	1e-127	387	155	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxf	A	100	180	0	0	700	879	1	180	1e-127	387	154	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxf	B	100	180	0	0	700	879	1	180	1e-127	387	153	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxg	A	100	180	0	0	700	879	1	180	1e-127	387	152	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxg	B	100	180	0	0	700	879	1	180	1e-127	387	151	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxh	A	100	180	0	0	700	879	1	180	1e-127	387	150	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxh	B	100	180	0	0	700	879	1	180	1e-127	387	149	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxi	A	100	180	0	0	700	879	1	180	1e-127	387	148	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxi	B	100	180	0	0	700	879	1	180	1e-127	387	147	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxj	A	100	180	0	0	700	879	1	180	1e-127	387	146	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxj	B	100	180	0	0	700	879	1	180	1e-127	387	145	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxk	A	100	180	0	0	700	879	1	180	1e-127	387	144	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxk	B	100	180	0	0	700	879	1	180	1e-127	387	143	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxl	A	100	180	0	0	700	879	1	180	1e-127	387	142	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxl	B	100	180	0	0	700	879	1	180	1e-127	387	141	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxm	A	100	180	0	0	700	879	1	180	1e-127	387	140	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxm	B	100	180	0	0	700	879	1	180	1e-127	387	139	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxn	A	100	180	0	0	700	879	1	180	1e-127	387	138	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxn	B	100	180	0	0	700	879	1	180	1e-127	387	137	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxo	A	100	180	0	0	700	879	1	180	1e-127	387	136	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxo	B	100	180	0	0	700	879	1	180	1e-127	387	135	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxp	A	100	180	0	0	700	879	1	180	1e-127	387	134	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
ENSP00000343023.4	5pxp	B	100	180	0	0	700	879	1	180	1e-127	387	133	ENSP00000475284.1,ENSP00000375899.3,ENSP00000393618.3,ENSP00000342096.6,ENSP00000362749.3,ENSP00000398210.3
